# Generated from ../data/13JUL2013/000.dat
time T_rw T_rw_desired T_s T_s_desired
25.91 1.8691 1.8691 -0.0461784 -0.0461784
25.915 1.04958 1.04958 0.0963782 0.0963782
25.92 0.449629 0.449629 0.185201 0.185201
25.925 0.0155648 0.0155648 0.25839 0.25839
25.93 -0.303626 -0.303626 0.32683 0.32683
25.935 0.997937 0.997937 0.333108 0.333108
25.94 1.53441 1.53441 0.296968 0.296968
25.945 1.92825 1.92825 0.251557 0.251557
25.95 0.68111 0.68111 0.161135 0.161135
25.955 0.184305 0.184305 0.0974947 0.0974947
25.96 -0.180559 -0.180559 -0.00560994 -0.00560994
25.965 -0.443397 -0.443397 -0.0651728 -0.0651728
25.97 -0.637821 -0.637821 -0.0578606 -0.0578606
25.975 -0.776536 -0.776536 0.041908 0.041908
25.98 -0.880521 -0.880521 0.0790471 0.0790471
25.985 -0.953301 -0.953301 0.117593 0.117593
25.99 0.521848 0.521848 0.154909 0.154909
25.995 1.19069 1.19069 0.180914 0.180914
26 0.143876 0.143876 0.250054 0.250054
26.005 1.3242 1.3242 0.224824 0.224824
26.01 1.77233 1.77233 0.167854 0.167854
26.015 0.570665 0.570665 0.0962644 0.0962644
26.02 0.101106 0.101106 0.0432272 0.0432272
26.025 -0.238012 -0.238012 0.0419218 0.0419218
26.03 -0.488026 -0.488026 0.00139311 0.00139311
26.035 -0.667194 -0.667194 -7.88271e-06 -7.88271e-06
26.04 -0.800665 -0.800665 -0.0167442 -0.0167442
26.045 0.636201 0.636201 0.00251885 0.00251885
26.05 1.27126 1.27126 0.0206882 0.0206882
26.055 0.204879 0.204879 0.056851 0.056851
26.06 1.3652 1.3652 0.0848031 0.0848031
26.065 1.80477 1.80477 0.051052 0.051052
26.07 0.59093 0.59093 0.0891511 0.0891511
26.075 0.118367 0.118367 0.126353 0.126353
26.08 -0.228785 -0.228785 0.143435 0.143435
26.085 -0.478822 -0.478822 0.19907 0.19907
26.09 -0.663855 -0.663855 0.264444 0.264444
26.095 0.735395 0.735395 0.277591 0.277591
26.1 -0.188057 -0.188057 0.29355 0.29355
26.105 -0.44906 -0.44906 0.27435 0.27435
26.11 0.888975 0.888975 0.227275 0.227275
26.115 -0.0731897 -0.0731897 0.197881 0.197881
26.12 -0.368233 -0.368233 0.170241 0.170241
26.125 -0.580297 -0.580297 0.059287 0.059287
26.13 -0.737678 -0.737678 0.0630936 0.0630936
26.135 -0.849409 -0.849409 0.0472613 0.0472613
26.14 -0.933727 -0.933727 0.0300951 0.0300951
26.145 -2.52338 -2.52338 0.0949819 0.0949819
26.15 -1.7436 -1.7436 0.121638 0.121638
26.155 -1.58163 -1.58163 0.194817 0.194817
26.16 -1.46657 -1.46657 0.331698 0.331698
26.165 0.151345 0.151345 0.372216 0.372216
26.17 -0.612872 -0.612872 0.385339 0.385339
26.175 -0.757832 -0.757832 0.330326 0.330326
26.18 -0.866393 -0.866393 0.216775 0.216775
26.185 -0.942534 -0.942534 0.15551 0.15551
26.19 -2.53209 -2.53209 0.071544 0.071544
26.195 -1.74726 -1.74726 -0.0244256 -0.0244256
26.2 -1.58724 -1.58724 -0.0851805 -0.0851805
26.205 -1.46775 -1.46775 -0.179728 -0.179728
26.21 0.147495 0.147495 -0.184951 -0.184951
26.215 0.918432 0.918432 -0.126437 -0.126437
26.22 -0.0540069 -0.0540069 -0.00746563 -0.00746563
26.225 -0.350671 -0.350671 0.0821683 0.0821683
26.23 -0.569767 -0.569767 0.172199 0.172199
26.235 -0.726408 -0.726408 0.291366 0.291366
26.24 0.687645 0.687645 0.33339 0.33339
26.245 -0.219121 -0.219121 0.397498 0.397498
26.25 -0.473878 -0.473878 0.418001 0.418001
26.255 -0.656502 -0.656502 0.364146 0.364146
26.26 -0.7925 -0.7925 0.324982 0.324982
26.265 -0.888618 -0.888618 0.259776 0.259776
26.27 -0.961589 -0.961589 0.165662 0.165662
26.275 -1.01182 -1.01182 0.109933 0.109933
26.28 -1.05132 -1.05132 0.0378777 0.0378777
26.285 -1.07717 -1.07717 0.0515801 0.0515801
26.29 -1.09896 -1.09896 0.0838873 0.0838873
26.295 -1.11188 -1.11188 0.0789911 0.0789911
26.3 -2.65538 -2.65538 0.120934 0.120934
26.305 -3.36816 -3.36816 0.159789 0.159789
26.31 -3.89036 -3.89036 0.235323 0.235323
26.315 -2.73676 -2.73676 0.307448 0.307448
26.32 -2.30812 -2.30812 0.356612 0.356612
26.325 -1.99292 -1.99292 0.356776 0.356776
26.33 -3.29735 -3.29735 0.400754 0.400754
26.335 -3.83599 -3.83599 0.4036 0.4036
26.34 -2.7002 -2.7002 0.348653 0.348653
26.345 -3.80981 -3.80981 0.294185 0.294185
26.35 -4.21232 -4.21232 0.237968 0.237968
26.355 -4.50272 -4.50272 0.173613 0.173613
26.36 -3.18607 -3.18607 0.0921209 0.0921209
26.365 -4.16395 -4.16395 0.0743761 0.0743761
26.37 -4.47047 -4.47047 0.0938765 0.0938765
26.375 -4.69095 -4.69095 0.0841538 0.0841538
26.38 -3.32336 -3.32336 0.144452 0.144452
26.385 -2.73295 -2.73295 0.162173 0.162173
26.39 -3.83691 -3.83691 0.26865 0.26865
26.395 -2.69833 -2.69833 0.292325 0.292325
26.4 -2.28063 -2.28063 0.30407 0.30407
26.405 -1.97336 -1.97336 0.295577 0.295577
26.41 -3.28361 -3.28361 0.314915 0.314915
26.415 -3.8265 -3.8265 0.368689 0.368689
26.42 -4.22491 -4.22491 0.330206 0.330206
26.425 -2.98116 -2.98116 0.295951 0.295951
26.43 -4.01794 -4.01794 0.186254 0.186254
26.435 -4.36159 -4.36159 0.161914 0.161914
26.44 -3.08378 -3.08378 0.168451 0.168451
26.445 -2.55873 -2.55873 0.15728 0.15728
26.45 -3.71034 -3.71034 0.106014 0.106014
26.455 -4.13762 -4.13762 0.110783 0.110783
26.46 -2.92071 -2.92071 0.116539 0.116539
26.465 -3.97122 -3.97122 0.124042 0.124042
26.47 -4.33068 -4.33068 0.171325 0.171325
26.475 -4.58968 -4.58968 0.204978 0.204978
26.48 -4.78133 -4.78133 0.227698 0.227698
26.485 -3.38692 -3.38692 0.268698 0.268698
26.49 -4.31398 -4.31398 0.290909 0.290909
26.495 -4.5777 -4.5777 0.292773 0.292773
26.5 -4.77275 -4.77275 0.306125 0.306125
26.505 -4.912 -4.912 0.330016 0.330016
26.51 -5.01642 -5.01642 0.320179 0.320179
26.515 -5.08963 -5.08963 0.283932 0.283932
26.52 -5.14592 -5.14592 0.216203 0.216203
26.525 -5.1835 -5.1835 0.142801 0.142801
26.53 -5.21369 -5.21369 0.153129 0.153129
26.535 -5.23291 -5.23291 0.06239 0.06239
26.54 -6.78104 -6.78104 0.037668 0.037668
26.545 -5.96609 -5.96609 0.0194767 0.0194767
26.55 -5.78417 -5.78417 0.0950746 0.0950746
26.555 -5.64878 -5.64878 0.234238 0.234238
26.56 -4.022 -4.022 0.350542 0.350542
26.565 -3.24273 -3.24273 0.430108 0.430108
26.57 -4.20912 -4.20912 0.458258 0.458258
26.575 -4.5015 -4.5015 0.409166 0.409166
26.58 -4.71745 -4.71745 0.403449 0.403449
26.585 -4.87188 -4.87188 0.366292 0.366292
26.59 -4.98739 -4.98739 0.340689 0.340689
26.595 -5.06866 -5.06866 0.18155 0.18155
26.6 -3.59971 -3.59971 0.0708368 0.0708368
26.605 -2.93543 -2.93543 -0.0576604 -0.0576604
26.61 -3.98559 -3.98559 -0.0473343 -0.0473343
26.615 -4.33897 -4.33897 -0.0335516 -0.0335516
26.62 -3.0688 -3.0688 0.0218187 0.0218187
26.625 -4.08065 -4.08065 0.100835 0.100835
26.63 -4.41188 -4.41188 0.220107 0.220107
26.635 -3.11915 -3.11915 0.268668 0.268668
26.64 -2.58914 -2.58914 0.315718 0.315718
26.645 -2.20009 -2.20009 0.334175 0.334175
26.65 -3.45077 -3.45077 0.321049 0.321049
26.655 -3.9502 -3.9502 0.232638 0.232638
26.66 -4.317 -4.317 0.146943 0.146943
26.665 -4.5814 -4.5814 0.0227398 0.0227398
26.67 -4.77692 -4.77692 -0.00129201 -0.00129201
26.675 -4.91653 -4.91653 -0.0401113 -0.0401113
26.68 -3.49003 -3.49003 -0.0252681 -0.0252681
26.685 -4.38789 -4.38789 0.0594676 0.0594676
26.69 -4.63612 -4.63612 0.0800402 0.0800402
26.695 -4.81413 -4.81413 0.1695 0.1695
26.7 -4.94675 -4.94675 0.213089 0.213089
26.705 -5.04053 -5.04053 0.236695 0.236695
26.71 -5.11179 -5.11179 0.212958 0.212958
26.715 -5.16086 -5.16086 0.169742 0.169742
26.72 -3.66841 -3.66841 0.164635 0.164635
26.725 -4.51823 -4.51823 0.109023 0.109023
26.73 -4.73145 -4.73145 0.123135 0.123135
26.735 -4.88395 -4.88395 0.139136 0.139136
26.74 -4.998 -4.998 0.0897113 0.0897113
26.745 -5.07824 -5.07824 0.0730776 0.0730776
26.75 -5.13964 -5.13964 0.11123 0.11123
26.755 -5.18155 -5.18155 0.134685 0.134685
26.76 -3.68386 -3.68386 0.132768 0.132768
26.765 -4.52984 -4.52984 0.112904 0.112904
26.77 -4.74029 -4.74029 0.161158 0.161158
26.775 -6.42194 -6.42194 0.151258 0.151258
26.78 -5.71003 -5.71003 0.192139 0.192139
26.785 -5.59739 -5.59739 0.18082 0.18082
26.79 -5.51826 -5.51826 0.164874 0.164874
26.795 -5.45779 -5.45779 0.139434 0.139434
26.8 -3.88555 -3.88555 0.119685 0.119685
26.805 -4.67721 -4.67721 0.107545 0.107545
26.81 -4.84809 -4.84809 0.112901 0.112901
26.815 -4.96974 -4.96974 0.109074 0.109074
26.82 -5.06129 -5.06129 0.0910356 0.0910356
26.825 -5.12516 -5.12516 0.0682252 0.0682252
26.83 -5.17463 -5.17463 0.0691624 0.0691624
26.835 -5.20783 -5.20783 0.0351945 0.0351945
26.84 -5.23496 -5.23496 0.0485479 0.0485479
26.845 -5.25187 -5.25187 0.0948598 0.0948598
26.85 -5.26716 -5.26716 0.123358 0.123358
26.855 -5.27547 -5.27547 0.174357 0.174357
26.86 -5.28446 -5.28446 0.209605 0.209605
26.865 -5.28817 -5.28817 0.247133 0.247133
26.87 -3.7627 -3.7627 0.26916 0.26916
26.875 -3.05726 -3.05726 0.246464 0.246464
26.88 -2.5463 -2.5463 0.25385 0.25385
26.885 -3.70229 -3.70229 0.179508 0.179508
26.89 -4.13858 -4.13858 0.162292 0.162292
26.895 -4.45358 -4.45358 0.0613585 0.0613585
26.9 -4.68601 -4.68601 0.0872553 0.0872553
26.905 -4.85248 -4.85248 0.0648396 0.0648396
26.91 -4.9767 -4.9767 0.0604494 0.0604494
26.915 -3.53317 -3.53317 0.0360618 0.0360618
26.92 -2.89332 -2.89332 0.0483175 0.0483175
26.925 -3.95542 -3.95542 0.0601084 0.0601084
26.93 -4.32329 -4.32329 0.0522653 0.0522653
26.935 -3.0573 -3.0573 0.116182 0.116182
26.94 -4.0779 -4.0779 0.122758 0.122758
26.945 -4.40975 -4.40975 0.192272 0.192272
26.95 -4.65445 -4.65445 0.176892 0.176892
26.955 -3.29871 -3.29871 0.165725 0.165725
26.96 -2.7228 -2.7228 0.14701 0.14701
26.965 -3.83148 -3.83148 0.124543 0.124543
26.97 -4.23327 -4.23327 0.158579 0.158579
26.975 -4.52317 -4.52317 0.128879 0.128879
26.98 -4.73788 -4.73788 0.131365 0.131365
26.985 -4.89069 -4.89069 0.115642 0.115642
26.99 -5.00515 -5.00515 0.101862 0.101862
26.995 -3.55451 -3.55451 0.174209 0.174209
27 -4.44061 -4.44061 0.176662 0.176662
27.005 -4.67447 -4.67447 0.151857 0.151857
27.01 -4.8478 -4.8478 0.172878 0.172878
27.015 -4.97122 -4.97122 0.146689 0.146689
27.02 -5.06408 -5.06408 0.166038 0.166038
27.025 -5.12888 -5.12888 0.166002 0.166002
27.03 -5.17902 -5.17902 0.23166 0.23166
27.035 -3.68154 -3.68154 0.242488 0.242488
27.04 -3.00241 -3.00241 0.256668 0.256668
27.045 -4.03585 -4.03585 0.303773 0.303773
27.05 -4.38289 -4.38289 0.295321 0.295321
27.055 -6.16401 -6.16401 0.318255 0.318255
27.06 -5.5246 -5.5246 0.224447 0.224447
27.065 -5.46475 -5.46475 0.203415 0.203415
27.07 -5.42409 -5.42409 0.11955 0.11955
27.075 -3.85989 -3.85989 0.088273 0.088273
27.08 -3.13287 -3.13287 0.0705706 0.0705706
27.085 -4.1313 -4.1313 0.0613826 0.0613826
27.09 -4.45281 -4.45281 0.0860924 0.0860924
27.095 -3.15304 -3.15304 0.0675304 0.0675304
27.1 -4.14901 -4.14901 0.140426 0.140426
27.105 -4.46294 -4.46294 0.20933 0.20933
27.11 -4.69458 -4.69458 0.25816 0.25816
27.115 -3.32928 -3.32928 0.210568 0.210568
27.12 -4.27758 -4.27758 0.229438 0.229438
27.125 -4.55675 -4.55675 0.209151 0.209151
27.13 -4.76307 -4.76307 0.170271 0.170271
27.135 -6.44169 -6.44169 0.140514 0.140514
27.14 -5.72762 -5.72762 0.108175 0.108175
27.145 -5.61335 -5.61335 0.0804625 0.0804625
27.15 -4.00193 -4.00193 0.0806245 0.0806245
27.155 -4.76508 -4.76508 0.119818 0.119818
27.16 -4.91514 -4.91514 0.189994 0.189994
27.165 -5.02166 -5.02166 0.306726 0.306726
27.17 -6.63332 -6.63332 0.340976 0.340976
27.175 -7.39585 -7.39585 0.341853 0.341853
27.18 -6.42319 -6.42319 0.373098 0.373098
27.185 -6.12055 -6.12055 0.335984 0.335984
27.19 -5.90305 -5.90305 0.286355 0.286355
27.195 -5.74175 -5.74175 0.187567 0.187567
27.2 -5.62719 -5.62719 0.139725 0.139725
27.205 -5.54088 -5.54088 0.120075 0.120075
27.21 -7.01211 -7.01211 0.0823626 0.0823626
27.215 -6.14121 -6.14121 0.116739 0.116739
27.22 -5.91848 -5.91848 0.146026 0.146026
27.225 -5.75339 -5.75339 0.16858 0.16858
27.23 -5.63608 -5.63608 0.2172 0.2172
27.235 -5.54774 -5.54774 0.177652 0.177652
27.24 -5.48635 -5.48635 0.207772 0.207772
27.245 -6.96995 -6.96995 0.169405 0.169405
27.25 -6.1138 -6.1138 0.0733095 0.0733095
27.255 -5.89603 -5.89603 0.106248 0.106248
27.26 -5.74036 -5.74036 0.0570435 0.0570435
27.265 -4.09291 -4.09291 0.126899 0.126899
27.27 -3.30453 -3.30453 0.11537 0.11537
27.275 -4.25841 -4.25841 0.176398 0.176398
27.28 -4.54747 -4.54747 0.241854 0.241854
27.285 -6.28638 -6.28638 0.28787 0.28787
27.29 -5.61621 -5.61621 0.295866 0.295866
27.295 -5.53394 -5.53394 0.294642 0.294642
27.3 -5.47695 -5.47695 0.300066 0.300066
27.305 -5.4326 -5.4326 0.260451 0.260451
27.31 -5.40324 -5.40324 0.174454 0.174454
27.315 -5.379 -5.379 0.0643137 0.0643137
27.32 -6.89543 -6.89543 0.0503735 0.0503735
27.325 -6.05745 -6.05745 0.0906729 0.0906729
27.33 -5.8587 -5.8587 0.132268 0.132268
27.335 -5.71106 -5.71106 0.211911 0.211911
27.34 -4.07535 -4.07535 0.30622 0.30622
27.345 -4.82076 -4.82076 0.350205 0.350205
27.35 -4.95798 -4.95798 0.364391 0.364391
27.355 -5.05508 -5.05508 0.359147 0.359147
27.36 -6.6599 -6.6599 0.31075 0.31075
27.365 -7.41745 -7.41745 0.230601 0.230601
27.37 -6.44116 -6.44116 0.165154 0.165154
27.375 -6.13588 -6.13588 0.107541 0.107541
27.38 -5.91644 -5.91644 0.110664 0.110664
27.385 -5.75371 -5.75371 0.0779707 0.0779707
27.39 -5.63816 -5.63816 0.0282715 0.0282715
27.395 -7.08228 -7.08228 0.0692853 0.0692853
27.4 -6.19737 -6.19737 0.141412 0.141412
27.405 -5.95864 -5.95864 0.211257 0.211257
27.41 -5.78769 -5.78769 0.307667 0.307667
27.415 -5.66033 -5.66033 0.341305 0.341305
27.42 -5.5705 -5.5705 0.349736 0.349736
27.425 -5.50221 -5.50221 0.321516 0.321516
27.43 -6.98658 -6.98658 0.321512 0.321512
27.435 -7.65633 -7.65633 0.324312 0.324312
27.44 -6.61609 -6.61609 0.242738 0.242738
27.445 -7.79564 -7.79564 0.162262 0.162262
27.45 -8.24881 -8.24881 0.0893247 0.0893247
27.455 -7.04509 -7.04509 0.105388 0.105388
27.46 -8.11106 -8.11106 0.0989167 0.0989167
27.465 -8.47605 -8.47605 0.146346 0.146346
27.47 -8.74493 -8.74493 0.146475 0.146475
27.475 -7.40688 -7.40688 0.158725 0.158725
27.48 -8.37499 -8.37499 0.196815 0.196815
27.485 -8.66871 -8.66871 0.245488 0.245488
27.49 -7.35453 -7.35453 0.24456 0.24456
27.495 -8.33427 -8.33427 0.240605 0.240605
27.5 -8.64217 -8.64217 0.287979 0.287979
27.505 -8.86371 -8.86371 0.285865 0.285865
27.51 -7.49694 -7.49694 0.208022 0.208022
27.515 -8.43838 -8.43838 0.163442 0.163442
27.52 -8.71837 -8.71837 0.190057 0.190057
27.525 -8.91962 -8.91962 0.16774 0.16774
27.53 -9.06919 -9.06919 0.110338 0.110338
27.535 -9.17541 -9.17541 0.00421552 0.00421552
27.54 -7.72432 -7.72432 -0.032672 -0.032672
27.545 -7.07354 -7.07354 -0.029212 -0.029212
27.55 -8.13345 -8.13345 -0.0518507 -0.0518507
27.555 -6.96288 -6.96288 -0.0691419 -0.0691419
27.56 -8.053 -8.053 -0.066246 -0.066246
27.565 -8.43558 -8.43558 0.0579263 0.0579263
27.57 -8.71729 -8.71729 0.139185 0.139185
27.575 -7.38858 -7.38858 0.210567 0.210567
27.58 -8.36351 -8.36351 0.32223 0.32223
27.585 -8.66217 -8.66217 0.423603 0.423603
27.59 -7.35158 -7.35158 0.386814 0.386814
27.595 -6.8028 -6.8028 0.345311 0.345311
27.6 -7.93708 -7.93708 0.299103 0.299103
27.605 -8.35187 -8.35187 0.210103 0.210103
27.61 -7.12586 -7.12586 0.086059 0.086059
27.615 -8.16983 -8.16983 -0.0718168 -0.0718168
27.62 -6.99342 -6.99342 -0.0834971 -0.0834971
27.625 -6.54235 -6.54235 -0.0750163 -0.0750163
27.63 -7.74784 -7.74784 -0.00799625 -0.00799625
27.635 -8.2145 -8.2145 0.0738978 0.0738978
27.64 -8.5574 -8.5574 0.19965 0.19965
27.645 -7.27329 -7.27329 0.270261 0.270261
27.65 -6.74957 -6.74957 0.333507 0.333507
27.655 -6.36519 -6.36519 0.356649 0.356649
27.66 -6.08814 -6.08814 0.32391 0.32391
27.665 -5.88345 -5.88345 0.23311 0.23311
27.67 -7.26844 -7.26844 0.149106 0.149106
27.675 -6.33468 -6.33468 0.00973427 0.00973427
27.68 -6.06618 -6.06618 -0.07123 -0.07123
27.685 -5.86774 -5.86774 -0.119488 -0.119488
27.69 -7.25725 -7.25725 -0.146413 -0.146413
27.695 -6.32681 -6.32681 -0.119481 -0.119481
27.7 -6.06072 -6.06072 -0.0347558 -0.0347558
27.705 -7.39519 -7.39519 0.0259104 0.0259104
27.71 -6.43039 -6.43039 0.121766 0.121766
27.715 -6.1335 -6.1335 0.214815 0.214815
27.72 -5.92017 -5.92017 0.28253 0.28253
27.725 -5.76192 -5.76192 0.290953 0.290953
27.73 -5.64958 -5.64958 0.317078 0.317078
27.735 -5.56489 -5.56489 0.281624 0.281624
27.74 -7.03727 -7.03727 0.248755 0.248755
27.745 -7.69835 -7.69835 0.134749 0.134749
27.75 -6.65179 -6.65179 0.0520618 0.0520618
27.755 -6.29531 -6.29531 0.0406812 0.0406812
27.76 -6.03858 -6.03858 -0.00290528 -0.00290528
27.765 -5.8487 -5.8487 -0.0174809 -0.0174809
27.77 -5.71334 -5.71334 -0.0318358 -0.0318358
27.775 -5.61187 -5.61187 -0.0426353 -0.0426353
27.78 -7.07206 -7.07206 -0.0167315 -0.0167315
27.785 -6.19306 -6.19306 0.0323499 0.0323499
27.79 -5.96446 -5.96446 -0.00327982 -0.00327982
27.795 -7.32628 -7.32628 -0.00737196 -0.00737196
27.8 -6.38136 -6.38136 0.0346017 0.0346017
27.805 -6.09897 -6.09897 0.0527983 0.0527983
27.81 -5.89619 -5.89619 0.1137 0.1137
27.815 -7.27679 -7.27679 0.0950207 0.0950207
27.82 -6.3456 -6.3456 0.102524 0.102524
27.825 -6.07319 -6.07319 0.0408276 0.0408276
27.83 -5.87769 -5.87769 -0.00741713 -0.00741713
27.835 -5.73243 -5.73243 0.0109889 0.0109889
27.84 -5.62956 -5.62956 -0.0230802 -0.0230802
27.845 -5.55176 -5.55176 -0.0202811 -0.0202811
27.85 -7.02919 -7.02919 -0.0958578 -0.0958578
27.855 -7.69392 -7.69392 -0.0701022 -0.0701022
27.86 -6.65003 -6.65003 -0.0633859 -0.0633859
27.865 -6.29547 -6.29547 -0.0967194 -0.0967194
27.87 -7.57128 -7.57128 -0.0414558 -0.0414558
27.875 -6.55802 -6.55802 -0.0840577 -0.0840577
27.88 -6.23158 -6.23158 -0.0454323 -0.0454323
27.885 -5.99094 -5.99094 0.015104 0.015104
27.89 -5.81858 -5.81858 0.0449134 0.0449134
27.895 -5.6902 -5.6902 0.0220186 0.0220186
27.9 -5.59958 -5.59958 0.0299792 0.0299792
27.905 -7.06218 -7.06218 0.109724 0.109724
27.91 -6.19038 -6.19038 0.135235 0.135235
27.915 -5.96131 -5.96131 0.0643439 0.0643439
27.92 -7.32851 -7.32851 0.00950393 0.00950393
27.925 -7.91295 -7.91295 -0.0308668 -0.0308668
27.93 -6.81056 -6.81056 -0.0469514 -0.0469514
27.935 -6.41341 -6.41341 -0.0940682 -0.0940682
27.94 -7.65821 -7.65821 -0.0514335 -0.0514335
27.945 -6.6223 -6.6223 -0.125738 -0.125738
27.95 -6.27938 -6.27938 -0.105929 -0.105929
27.955 -7.55789 -7.55789 -0.0813061 -0.0813061
27.96 -8.08345 -8.08345 -0.0692095 -0.0692095
27.965 -6.93241 -6.93241 0.0281697 0.0281697
27.97 -6.50561 -6.50561 0.0867182 0.0867182
27.975 -7.72304 -7.72304 0.141283 0.141283
27.98 -8.2041 -8.2041 0.075787 0.075787
27.985 -7.02061 -7.02061 0.104094 0.104094
27.99 -8.10133 -8.10133 0.0863585 0.0863585
27.995 -8.47708 -8.47708 0.0221722 0.0221722
28 -7.22237 -7.22237 -0.00401215 -0.00401215
28.005 -6.71466 -6.71466 -0.130973 -0.130973
28.01 -7.87876 -7.87876 -0.0723028 -0.0723028
28.015 -6.78412 -6.78412 -0.138436 -0.138436
28.02 -6.39839 -6.39839 -0.159621 -0.159621
28.025 -7.64571 -7.64571 -0.126702 -0.126702
28.03 -8.14858 -8.14858 -0.0905405 -0.0905405
28.035 -6.981 -6.981 -0.0139653 -0.0139653
28.04 -6.54216 -6.54216 0.0372601 0.0372601
28.045 -6.21962 -6.21962 0.0647992 0.0647992
28.05 -5.98762 -5.98762 0.11983 0.11983
28.055 -5.81576 -5.81576 0.0886397 0.0886397
28.06 -5.69353 -5.69353 0.0997757 0.0997757
28.065 -7.13276 -7.13276 0.0457157 0.0457157
28.07 -6.24432 -6.24432 -0.00384974 -0.00384974
28.075 -6.00302 -6.00302 -0.0373275 -0.0373275
28.08 -5.83018 -5.83018 -0.0353375 -0.0353375
28.085 -5.70145 -5.70145 -0.141308 -0.141308
28.09 -5.61061 -5.61061 -0.129229 -0.129229
28.095 -5.54161 -5.54161 -0.120575 -0.120575
28.1 -7.0254 -7.0254 -0.0705697 -0.0705697
28.105 -6.16363 -6.16363 0.0179387 0.0179387
28.11 -5.94758 -5.94758 0.0641654 0.0641654
28.115 -5.78735 -5.78735 0.138395 0.138395
28.12 -4.14246 -4.14246 0.1136 0.1136
28.125 -4.88117 -4.88117 0.166624 0.166624
28.13 -5.01348 -5.01348 0.177744 0.177744
28.135 -5.10705 -5.10705 0.156356 0.156356
28.14 -6.70927 -6.70927 0.119489 0.119489
28.145 -5.93377 -5.93377 0.0292559 0.0292559
28.15 -5.78057 -5.78057 -0.00826925 -0.00826925
28.155 -5.66609 -5.66609 -0.0719735 -0.0719735
28.16 -5.58567 -5.58567 -0.0881339 -0.0881339
28.165 -5.52423 -5.52423 -0.130969 -0.130969
28.17 -5.48243 -5.48243 -0.102039 -0.102039
28.175 -6.98031 -6.98031 -0.0331173 -0.0331173
28.18 -6.13453 -6.13453 0.0283349 0.0283349
28.185 -5.92434 -5.92434 0.0622926 0.0622926
28.19 -5.7742 -5.7742 0.084483 0.084483
28.195 -5.66195 -5.66195 0.0711003 0.0711003
28.2 -5.58316 -5.58316 0.0810625 0.0810625
28.205 -5.5229 -5.5229 0.0640358 0.0640358
28.21 -7.01309 -7.01309 0.0738597 0.0738597
28.215 -7.68711 -7.68711 -0.0253106 -0.0253106
28.22 -6.64999 -6.64999 -0.0255667 -0.0255667
28.225 -6.3004 -6.3004 0.00499728 0.00499728
28.23 -7.5798 -7.5798 0.0823362 0.0823362
28.235 -6.56914 -6.56914 0.0959976 0.0959976
28.24 -6.24463 -6.24463 0.125498 0.125498
28.245 -7.53653 -7.53653 0.148145 0.148145
28.25 -8.07184 -8.07184 0.0720902 0.0720902
28.255 -6.9279 -6.9279 0.0625574 0.0625574
28.26 -8.03744 -8.03744 0.00304376 0.00304376
28.265 -8.43414 -8.43414 -0.045527 -0.045527
28.27 -7.195 -7.195 -0.0647859 -0.0647859
28.275 -8.2294 -8.2294 -0.111065 -0.111065
28.28 -8.57714 -8.57714 -0.0989218 -0.0989218
28.285 -8.82771 -8.82771 -0.00865766 -0.00865766
28.29 -7.48211 -7.48211 0.0909737 0.0909737
28.295 -8.43894 -8.43894 0.164952 0.164952
28.3 -8.73016 -8.73016 0.218119 0.218119
28.305 -7.40839 -7.40839 0.251271 0.251271
28.31 -8.38835 -8.38835 0.159154 0.159154
28.315 -8.69072 -8.69072 0.113795 0.113795
28.32 -8.91395 -8.91395 -0.031561 -0.031561
28.325 -7.54268 -7.54268 -0.11807 -0.11807
28.33 -8.48657 -8.48657 -0.185257 -0.185257
28.335 -8.76262 -8.76262 -0.220049 -0.220049
28.34 -7.43561 -7.43561 -0.166873 -0.166873
28.345 -8.40599 -8.40599 -0.113559 -0.113559
28.35 -8.70708 -8.70708 -0.0447589 -0.0447589
28.355 -7.39251 -7.39251 0.044236 0.044236
28.36 -6.84659 -6.84659 0.176482 0.176482
28.365 -7.9772 -7.9772 0.291674 0.291674
28.37 -6.86475 -6.86475 0.28402 0.28402
28.375 -6.45978 -6.45978 0.251633 0.251633
28.38 -7.69922 -7.69922 0.193252 0.193252
28.385 -8.19048 -8.19048 0.0934384 0.0934384
28.39 -7.02022 -7.02022 0.0353857 0.0353857
28.395 -8.10481 -8.10481 -0.0892364 -0.0892364
28.4 -8.48911 -8.48911 -0.205669 -0.205669
28.405 -7.23516 -7.23516 -0.266466 -0.266466
28.41 -8.26454 -8.26454 -0.235607 -0.235607
28.415 -8.60286 -8.60286 -0.158916 -0.158916
28.42 -8.85231 -8.85231 -0.0748211 -0.0748211
28.425 -7.50012 -7.50012 0.0471285 0.0471285
28.43 -8.45792 -8.45792 0.128412 0.128412
28.435 -8.7441 -8.7441 0.201706 0.201706
28.44 -8.95558 -8.95558 0.210296 0.210296
28.445 -9.10689 -9.10689 0.224337 0.224337
28.45 -9.22007 -9.22007 0.13651 0.13651
28.455 -9.29977 -9.29977 0.126537 0.126537
28.46 -9.36081 -9.36081 0.0813646 0.0813646
28.465 -9.40166 -9.40166 -0.0348057 -0.0348057
28.47 -9.43491 -9.43491 -0.0647741 -0.0647741
28.475 -9.45602 -9.45602 -0.0759121 -0.0759121
28.48 -9.47444 -9.47444 -0.0325242 -0.0325242
28.485 -9.48511 -9.48511 -0.0549267 -0.0549267
28.49 -9.49585 -9.49585 -0.0187982 -0.0187982
